title,group,product,random_key,image_url,brand,persian_name,رنگ,برند,نوع کلی,جنس,مدل,سایز,نوع آستین,طرح,ویژگی ها,استایل,نوع یقه / بسته شدن,فصل,اجناس,مدل لباس,گروه,کد محصول,کد,Raqm,ناشن,درجه کیفی,ناهمگونی,پارچه,کشور تولید کننده,اسایل,group_fa,color_fa,title_len,word_count,title_category,char_per_word,title_group_combo,len_ratio,pca1,pca2
ست لباس خواب مردانه کژوال ترندز کلاسیک 100% پنبه فلانل،,مردانه,ست لباس خواب,30b96f02-a59b-46b3-999c-866037ec4bea,https://image.torob.com/base/images/Jw/x8/Jwx8KLFkQBxiMe-6.jpg,نامشخص,خرید اینترنتی ست لباس راحتی مردانه بژ برند AIR JONES S000330204,نامشخص,نامشخص,ست لباس خواب,پنبه فلانل,,نامشخص,,,100% پنبه,کژوال,,,,,,,,,,,,,,,ﻪﻧﺍﺩﺮﻣ,ﺺﺨﺸﻣﺎﻧ,55,10,Medium,5.0,مردانه_Medium,9.166666666666666,1.5178816149736272,0.05821647543691379
ست تیشرت و شلوارک دورس مردانه,مردانه,ست تیشرت و شلوارک,37aecd47-5bb7-4e54-9ead-060d3ef36f1b,https://image.torob.com/base/images/6v/Ld/6vLd6ccgcVLV2REE.jpg,نامشخص,ست لباس خواب مردانه کژوال ترندز کلاسیک 100% پنبه فلانل،,نامشخص,نامشخص,ست تیشرت و شلوارک,دورس,,نامشخص,,,,,,,,,,,,,,,,,,,ﻪﻧﺍﺩﺮﻣ,ﺺﺨﺸﻣﺎﻧ,29,6,Short,4.142857142857143,مردانه_Short,5.638888888888888,-1.1314059327638726,-0.5489213337997906
تی شرت نارنجی مردانه به طور منظم مناسب یقه صفر طبیعی برش 100 ٪ log t shirt Wrangler,مردانه,تی شرت,0ac12998-4a0a-49a4-bd01-be110de80f13,https://image.torob.com/base/images/Nv/H0/NvH07QWeby-OrQko.jpg,Wrangler,تی شرت نارنجی مردانه به طور منظم مناسب یقه صفر طبیعی برش 100 ٪ log t shirt Wrangler,نارنجی,نامشخص,,,,نامشخص,,,%100 طبیعی,,یقه صفر,,,,,,,,,,,,,,ﻪﻧﺍﺩﺮﻣ,ﯽﺠﻧﺭﺎﻧ,83,18,Long,4.368421052631579,مردانه_Long,15.46078431372549,0.4971994894000423,-1.1755412616674403
ست سیوشرت و شلوار LACOSTE مدل Tiler,نامشخص,ست سیوشرت و شلوار,f112c33d-ab22-43a2-8554-33c8a4d689c7,https://image.torob.com/base/images/xW/yK/xWyK0RUAX7CLU4P0.jpg,LACOSTE,ست سیوشرت و شلوار LACOSTE مدل Tiler,نامشخص,نامشخص,ست سیوشرت و شلوار,,,نامشخص,,,,,,,,,,,,,,,,,,,ﺺﺨﺸﻣﺎﻧ,ﺺﺨﺸﻣﺎﻧ,35,7,Medium,4.375,نامشخص_Medium,6.511627906976744,-1.3653935352198687,1.7794565229356398
ست بلوز شلوار بگ مردانه مدل ۴ زیپ کد 752,مردانه,ست بلوز شلوار بگ,2331ade6-be60-4493-8a13-6b3348704689,https://image.torob.com/base/images/Qi/Je/QiJedvA9ykL2Z_Wj.jpg,نامشخص,ست بلوز شلوار بگ مردانه مدل ۴ زیپ کد 752,نامشخص,نامشخص,ست بلوز شلوار بگ,,,نامشخص,,,4 زیپ,,,,,,,,,,,,,,,,ﻪﻧﺍﺩﺮﻣ,ﺺﺨﺸﻣﺎﻧ,40,10,Medium,3.6363636363636362,مردانه_Medium,8.627450980392156,-0.32080426422678726,-0.6691110771704836
پیژامه و لباس خواب مردانه اکرو یو اس پولو | 18860 اورجینال,مردانه,پیژامه و لباس خواب,4039510c-11c5-4e6f-9292-c2ca5fc871f0,https://image.torob.com/base/images/n_/vk/n_vk2wAsi_jolxRk.jpg,یو اس پولو,پیژامه و لباس خواب مردانه اکرو یو اس پولو | 18860 اورجینال,نامشخص,نامشخص,پیژامه و لباس خواب,,,نامشخص,,,اورجینال,,,,,,,,,,,,,,,,ﻪﻧﺍﺩﺮﻣ,ﺺﺨﺸﻣﺎﻧ,58,12,Medium,4.461538461538462,مردانه_Medium,10.619718309859154,1.5811265752941,0.6956741843199707
ست پیژامه خاکستری مردانه لباس خواب پنبه ای شانه دار Pierre Cardin,مردانه,ست پیژامه,99e34c52-69e6-44a8-ad44-6cd0bcd9bc22,https://image.torob.com/base/images/Vj/V8/VjV8Zh34bG4OoumP.jpg,Pierre Cardin,ست پیژامه خاکستری مردانه لباس خواب پنبه ای شانه دار Pierre Cardin,خاکستری,نامشخص,ست پیژامه,پنبه ای شانه دار,,نامشخص,,,,,,,,,,,,,,,,,,,ﻪﻧﺍﺩﺮﻣ,ﯼﺮﺘﺴﮐﺎﺧ,65,12,Long,5.0,مردانه_Long,10.833333333333334,1.8541001011812013,0.23342470398548487
ست مردانه پیراهن و شلوارک آستین کوتاه کنفی هاوایی,مردانه,ست پیراهن و شلوارک,0cfa37e7-49e0-4c4d-8911-1ca6223eddfa,https://image.torob.com/base/images/FX/hY/FXhYua2cv1t5LJlS.jpg,نامشخص,ست مردانه پیراهن و شلوارک آستین کوتاه کنفی هاوایی,نامشخص,نامشخص,ست پیراهن و شلوارک,کنفی,,نامشخص,آستین کوتاه,هاوایی,,,,,,,,,,,,,,,,,ﻪﻧﺍﺩﺮﻣ,ﺺﺨﺸﻣﺎﻧ,49,9,Medium,4.9,مردانه_Medium,8.305084745762711,0.2522854097618152,-0.03206996266951331
ست دو تکه مردانه,مردانه,ست دو تکه,af0bd85e-b25d-42f1-902e-dc4764454c9f,https://image.torob.com/base/images/8h/Yk/8hYkODr9ieL9Z5zJ.jpg,نامشخص,ست دو تکه مردانه,نامشخص,نامشخص,ست دو تکه,,,نامشخص,,,,,,,,,,,,,,,,,,,ﻪﻧﺍﺩﺮﻣ,ﺺﺨﺸﻣﺎﻧ,16,4,Short,3.2,مردانه_Short,3.8095238095238093,-1.716683585200816,-0.2944009384660692
پیژامه و لباس خواب مردانه آبی پنتی | PH7DS2ID25IY-BL22 اورجینال,مردانه,پیژامه و لباس خواب,333a2009-035a-45e1-8c2e-38d287825e99,https://image.torob.com/base/images/-C/t8/-Ct8BRAJz9A_AcFq.jpg,پنتی,پیژامه و لباس خواب مردانه آبی پنتی | PH7DS2ID25IY-BL22 اورجینال,آبی,نامشخص,پیژامه و لباس خواب,,,نامشخص,,,اورجینال,,,,,,,,,,,,,,,,ﻪﻧﺍﺩﺮﻣ,ﯽﺑﺁ,63,10,Long,5.7272727272727275,مردانه_Long,9.364864864864865,2.733166687809852,0.6746699699200744
پیراهن مردانه آستین کوتاه قواره باکسی,مردانه,پیراهن,a0bb1d61-4c31-44d0-b8f8-f5ec0c56484b,https://image.torob.com/base/images/ci/ee/cieeOvnBCI4IVH8N.jpg,نامشخص,پیراهن مردانه آستین کوتاه قواره باکسی,نامشخص,نامشخص,,,,قواره باکسی,آستین کوتاه,,,,,,,,,,,,,,,,,,ﻪﻧﺍﺩﺮﻣ,ﺺﺨﺸﻣﺎﻧ,37,6,Medium,5.285714285714286,مردانه_Medium,5.886363636363637,0.7163875979431205,0.413517701156655
ست شلوارک مردانه طرح دار گرافیکی آنتراسیت,مردانه,ست شلوارک,69190532-05fb-4cb4-965c-7131a5d37a1c,https://image.torob.com/base/images/Q2/Bi/Q2BigutA8xHptc5d.jpg,نامشخص,ست شلوارک مردانه طرح دار گرافیکی آنتراسیت,آنتراسیت,نامشخص,ست شلوارک,,,نامشخص,,گرافیکی,,,,,,,,,,,,,,,,,ﻪﻧﺍﺩﺮﻣ,ﺖﯿﺳﺍﺮﺘﻧﺁ,41,7,Medium,5.125,مردانه_Medium,6.6938775510204085,0.10899341563975327,-0.2665207995056096
ست بلوز و شلوار مردانه دورس پنبه سوپر,مردانه,ست بلوز و شلوار,9ea14a33-fb78-423f-aef0-c0933a917bbf,https://image.torob.com/base/images/To/nZ/TonZoTFK8Ok6YBOD.jpg,نامشخص,ست بلوز و شلوار مردانه دورس پنبه سوپر,نامشخص,نامشخص,ست بلوز و شلوار,دورس پنبه سوپر,,نامشخص,,,,,,,,,,,,,,,,,,,ﻪﻧﺍﺩﺮﻣ,ﺺﺨﺸﻣﺎﻧ,37,8,Medium,4.111111111111111,مردانه_Medium,7.239130434782609,-1.3587539752907403,-0.9601710114491664
تاپ شلوارک مشکی مردانه آلفامد کد BTPM0036,مردانه,تاپ شلوارک,a6b77e8e-aab5-4161-a7bb-a3df295c549c,https://image.torob.com/base/images/lv/GZ/lvGZmFpGILpNUHFH.jpg,آلفامد,تاپ شلوارک مشکی مردانه آلفامد کد BTPM0036,مشکی,نامشخص,تاپ شلوارک,,,نامشخص,,,,,,,,,,,,,,,,,,,ﻪﻧﺍﺩﺮﻣ,ﯽﮑﺸﻣ,41,7,Medium,5.125,مردانه_Medium,6.6938775510204085,-0.7140837928703195,-1.3035395315260816
ست تیشرت و اسلش مردانه با کیفیت تابستانه,مردانه,ست تیشرت و اسلش,586fb3f8-2745-416b-b0b4-3411fe95af37,https://image.torob.com/base/images/Qe/-F/Qe-FF6rpd-EKTAWb.jpg,نامشخص,ست تیشرت و اسلش مردانه با کیفیت تابستانه,نامشخص,نامشخص,ست تیشرت و اسلش,,,نامشخص,,,با کیفیت,,,تابستانه,,,,,,,,,,,,,ﻪﻧﺍﺩﺮﻣ,ﺺﺨﺸﻣﺎﻧ,40,8,Medium,4.444444444444445,مردانه_Medium,7.346938775510204,-0.8557768312665751,-0.7064763908087608
ست پیراهن شلوار مراکشی پارچه خارجی,نامشخص,ست پیراهن شلوار,38e48dd6-7878-46ad-adf6-b47464660ae9,https://image.torob.com/base/images/16/y5/16y5XgEG9fSPtb9C.jpg,نامشخص,ست پیراهن شلوار مراکشی پارچه خارجی,نامشخص,نامشخص,ست پیراهن شلوار,,,نامشخص,,,مراکشی,,,,,,,,,,,,,,,,ﺺﺨﺸﻣﺎﻧ,ﺺﺨﺸﻣﺎﻧ,34,6,Medium,4.857142857142857,نامشخص_Medium,5.8048780487804885,-0.7499756812868139,2.05073120987831
ست تی شرت کلاه دار و شلوار مردانه مدل 00416151 رنگ سرمه ای,مردانه,ست تی شرت کلاه دار و شلوار,d2d8cd49-2ac5-45a9-883e-cc83143e2588,https://image.torob.com/base/images/ib/Gf/ibGf6VLpWrAF4Tli.jpg,نامشخص,ست تی شرت کلاه دار و شلوار مردانه مدل 00416151 رنگ سرمه ای,سرمه ای,نامشخص,ست تی شرت کلاه دار و شلوار,,,نامشخص,,,,,,,,,,,,,,,,,,,ﻪﻧﺍﺩﺮﻣ,ﯼﺍ ﻪﻣﺮﺳ,58,13,Medium,4.142857142857143,مردانه_Medium,11.277777777777777,0.2940876038178047,-0.6007595779040108
ست تیشرت شلوارلیورپول مردانه مدل B20,مردانه,ست تیشرت شلوار لیورپول,51f1b647-f337-4c7f-9b4c-da22d4dbb263,https://image.torob.com/base/images/T3/SF/T3SFsMCZ5zRAiyCh.webp,نامشخص,ست تیشرت شلوارلیورپول مردانه مدل B20,نامشخص,نامشخص,ست تیشرت شلوار لیورپول,,,نامشخص,,,,,,,,,,,,,,,,,,,ﻪﻧﺍﺩﺮﻣ,ﺺﺨﺸﻣﺎﻧ,36,6,Medium,5.142857142857143,مردانه_Medium,5.8604651162790695,-0.35112975666715257,-0.7530016016499634
ست پیژامه نارنجی مردانه پایه تیم شورت های چوگان یقه دوچرخه تی شرت و جیب با U.S. Polo Assn.,مردانه,ست پیژامه,1f217854-b3d4-48d6-b310-c9205b85e2d7,https://image.torob.com/base/images/Cv/wZ/CvwZSxkMm7wXvM3y.jpg,U.S. Polo Assn.,ست پیژامه نارنجی مردانه پایه تیم شورت های چوگان یقه دوچرخه تی شرت و جیب با U.S. Polo Assn.,نارنجی,نامشخص,ست پیژامه,,,نامشخص,,,,,یقه گرد,,,,,,,,,,,,,,ﻪﻧﺍﺩﺮﻣ,ﯽﺠﻧﺭﺎﻧ,90,19,Long,4.5,مردانه_Long,16.363636363636363,1.7466760844587408,0.088627427508416
ست آستین حلقه ای شلوارک مردانه کد 231153,مردانه,ست شلوارک,65f30f0a-52bc-462e-b8c6-f3a8dd8e118d,https://image.torob.com/base/images/d5/x-/d5x-WEkzNR2ZL8d2.jpg,نامشخص,ست آستین حلقه ای شلوارک مردانه کد 231153,نامشخص,نامشخص,ست شلوارک,,,نامشخص,آستین حلقه ای,,,,,,,,,,,,,,,,,,ﻪﻧﺍﺩﺮﻣ,ﺺﺨﺸﻣﺎﻧ,40,8,Medium,4.444444444444445,مردانه_Medium,7.346938775510204,-0.5004092342775464,-0.25873849815368233
پیژامه و لباس خواب مردانه آبی پنتی | PHRGX0RS22SK-M13 اورجینال,مردانه,پیژامه و لباس خواب,08e09e45-5675-42d0-b14b-56a88a1ca8c6,https://image.torob.com/base/images/wa/fd/wafdmqPuJ32PdzCT.jpg,پنتی | Pentti,پیژامه و لباس خواب مردانه آبی پنتی | PHRGX0RS22SK-M13 اورجینال,آبی,نامشخص,پیژامه و لباس خواب,,,نامشخص,,,,,,,,,,,,,,,,,,,ﻪﻧﺍﺩﺮﻣ,ﯽﺑﺁ,62,10,Long,5.636363636363637,مردانه_Long,9.342465753424657,2.66264485354862,0.6788191098284893
ست تی شرت و شلوار مردانه مدل 756891,مردانه,ست تی شرت و شلوار,20b670e2-3ef6-49c7-a537-1abf0eb11a90,https://image.torob.com/base/images/2E/3M/2E3MKLYHPknaSV7o.jpg,نامشخص,ست تی شرت و شلوار مردانه مدل 756891,نامشخص,نامشخص,ست تی شرت و شلوار,,,نامشخص,,,,,,,,,,,,,,,,,,,ﻪﻧﺍﺩﺮﻣ,ﺺﺨﺸﻣﺎﻧ,35,8,Medium,3.888888888888889,مردانه_Medium,7.159090909090908,-1.400645867804684,-0.8424894544853813
ست پیژامه آبی مردانه لباس خواب آستین بلند 5454 سرمه ای Pierre Cardin,مردانه,ست پیژامه و لباس خواب,a5e17b1f-4b7a-43d6-a005-d5c9e68670a5,https://image.torob.com/base/images/06/O5/06O5zFJwPIXPD-o1.jpg,Pierre Cardin,ست پیژامه آبی مردانه لباس خواب آستین بلند 5454 سرمه ای Pierre Cardin,آبی سرمه ای,نامشخص,ست پیژامه,,,نامشخص,آستین بلند,,,,,,,,,,,,,,,,,,ﻪﻧﺍﺩﺮﻣ,ﯼﺍ ﻪﻣﺮﺳ ﯽﺑﺁ,68,13,Long,4.857142857142857,مردانه_Long,11.609756097560977,1.8140900034548106,0.2835468860284447
پیژامه و لباس خواب مردانه آبی سرمه ای یو اس پولو | USPA25YE29 اورجینال,مردانه,پیژامه و لباس خواب,86872180-b60b-4241-a165-f0cced206359,https://image.torob.com/base/images/Mu/qR/MuqRTQE5kfHWwV3l.jpg,یو اس پولو | USPA,پیژامه و لباس خواب مردانه آبی سرمه ای یو اس پولو | USPA25YE29 اورجینال,آبی سرمه ای,نامشخص,پیژامه و لباس خواب,,,نامشخص,,,,,,,,,,,,,,,,,,,ﻪﻧﺍﺩﺮﻣ,ﯼﺍ ﻪﻣﺮﺳ ﯽﺑﺁ,70,14,Long,4.666666666666667,مردانه_Long,12.352941176470587,1.9477877245296706,0.6302330994674834
ست مردانه مدمکست کد 6377 - 22875 | Madmext,مردانه,ست مردانه,642883ea-7be0-47db-968e-06ad11771aae,https://image.torob.com/base/images/Rm/0r/Rm0retiIQd08ogiX.jpg,Madmext,ست مردانه مدمکست کد 6377 - 22875 | Madmext,نامشخص,نامشخص,ست مردانه,,,نامشخص,,,,,,,,,,,,,,,,,,,ﻪﻧﺍﺩﺮﻣ,ﺺﺨﺸﻣﺎﻧ,42,9,Medium,4.2,مردانه_Medium,8.076923076923077,-0.5665165931303949,-0.14072492058960356
ست تاپ و شلوارک مردانه مدل گرگ کد N430,مردانه,ست تاپ و شلوارک,658c3abc-9900-4653-9909-f54052e4c67e,https://image.torob.com/base/images/nI/Sv/nISvzya2CvKw6ndY.jpg,نامشخص,ست تاپ و شلوارک مردانه مدل گرگ کد N430,نامشخص,نامشخص,ست تاپ و شلوارک,,,نامشخص,,گرگ,,,,,,,,,,,,,,,,,ﻪﻧﺍﺩﺮﻣ,ﺺﺨﺸﻣﺎﻧ,38,9,Medium,3.8,مردانه_Medium,7.916666666666667,-1.4684947410149096,-0.9129171395133239
ست پیژامه قرمز مردانه جعبه جهیزیه 4 فصل 5193 Jacquard Pijama ارسال رایگان Pierre Cardin,مردانه,ست پیژامه,7c3105d4-7e01-4fe2-94ba-0fa7942cb672,https://image.torob.com/base/images/89/Rl/89RlvtB-JgXHfp-A.jpg,Pierre Cardin,ست پیژامه قرمز مردانه جعبه جهیزیه 4 فصل 5193 Jacquard Pijama ارسال رایگان Pierre Cardin,قرمز,نامشخص,ست پیژامه,,,نامشخص,,,,,,4 فصل,,,,,,,,,,,,,ﻪﻧﺍﺩﺮﻣ,ﺰﻣﺮﻗ,87,15,Long,5.4375,مردانه_Long,13.514563106796116,2.567539738250835,0.12435454635221543
ست بالا و پایین مردانه برند السی وایکیکی LC Waikiki اصل TYCC06B1DF6ABD7710,مردانه,ست بالا و پایین,63fb5d55-29af-47b4-8bd4-44d72298f7d0,https://image.torob.com/base/images/94/Ck/94CkZ2fGZ5en5NT4.jpg,السی وایکیکی LC Waikiki,ست بالا و پایین مردانه برند السی وایکیکی LC Waikiki اصل TYCC06B1DF6ABD7710,نامشخص,نامشخص,ست بالا و پایین,,,نامشخص,,,,,,,,,,,,,,,,,,,ﻪﻧﺍﺩﺮﻣ,ﺺﺨﺸﻣﺎﻧ,74,12,Long,5.6923076923076925,مردانه_Long,11.057471264367816,1.7187630657169044,-0.8593362237753797
ست پیژامه قرمز مردانه تیم شورت های تی شرت گرد یقه با مجوز اصلی جدید فصل U.S. Polo Assn.,مردانه,ست پیژامه,af4c0964-8228-4662-a101-3a14b5aaf1a3,https://image.torob.com/base/images/sL/iL/sLiLtLHs8J_W7EZr.jpg,U.S. Polo Assn.,ست پیژامه قرمز مردانه تیم شورت های تی شرت گرد یقه با مجوز اصلی جدید فصل U.S. Polo Assn.,قرمز,نامشخص,ست پیژامه,,,نامشخص,,,,,یقه گرد,,,,,,,,,,,,,,ﻪﻧﺍﺩﺮﻣ,ﺰﻣﺮﻗ,87,19,Long,4.35,مردانه_Long,16.261682242990656,1.5548092278527215,0.10233856957200164
"ست پیژامه و لباس خواب یو اس پلو اورجینال U.S. Polo Assn. perita-18820 Men's, Licensed, USPA, Navy Blue, Crew Neck, Tracksuit (2024-2025 New Collection)",مردانه,ست پیژامه و لباس خواب,aa1f9bfe-3d18-4e44-9f09-7acdc54778af,https://image.torob.com/base/images/1C/Aw/1CAwX61x9JnAB0U-.jpg,U.S. Polo Assn.,"ست پیژامه و لباس خواب یو اس پلو اورجینال U.S. Polo Assn. perita-18820 Men's, Licensed, USPA, Navy Blue, Crew Neck, Tracksuit (2024-2025 New Collection)",سرمه ای,نامشخص,ست پیژامه و لباس خواب,,,نامشخص,,,,,یقه گرد,,,,,,,,,,,,,,ﻪﻧﺍﺩﺮﻣ,ﯼﺍ ﻪﻣﺮﺳ,151,24,,6.04,,21.448863636363637,0.5210968234856647,0.2866699033393022
ست تاپ و شلوارک مردانه مدل اسکلت N166,مردانه,ست تاپ و شلوارک,9e4380ff-ef70-4cfc-8ffe-bfb80c1815c1,https://image.torob.com/base/images/gk/_m/gk_mk6_7SjLUxOuR.jpg,نامشخص,ست تاپ و شلوارک مردانه مدل اسکلت N166,نامشخص,نامشخص,ست تاپ و شلوارک,,,نامشخص,,اسکلت,,,,,,,,,,,,,,,,,ﻪﻧﺍﺩﺮﻣ,ﺺﺨﺸﻣﺎﻧ,37,8,Medium,4.111111111111111,مردانه_Medium,7.239130434782609,-1.312900091808285,-0.9023983801388337
پیژامه و لباس خواب مردانه خاکی یو اس پولو | 29861 اورجینال,مردانه,پیژامه و لباس خواب,1da3d28d-3c9e-424a-950c-8402044a2c94,https://image.torob.com/base/images/B4/ah/B4aha1WlYuRpSAqP.jpg,یو اس پولو,پیژامه و لباس خواب مردانه خاکی یو اس پولو | 29861 اورجینال,خاکی,نامشخص,پیژامه و لباس خواب,,,نامشخص,,,,,,,,,,,,,,,,,,,ﻪﻧﺍﺩﺮﻣ,ﯽﮐﺎﺧ,58,12,Medium,4.461538461538462,مردانه_Medium,10.619718309859154,1.5811265752941,0.6956741843199707
ست پیژامه و لباس خواب پیرکاردین اورجینال Pierre Cardin P6077C25 Licensed Men's 100% Cotton Short Sleeve Crew Neck and Pocket Suit,مردانه,ست پیژامه و لباس خواب,0250e55f-3f32-4625-998d-75d9c0f43d88,https://image.torob.com/base/images/E4/yI/E4yIKV_iEf3XOaP2.jpg,پیرکاردین,ست پیژامه و لباس خواب پیرکاردین اورجینال Pierre Cardin P6077C25 Licensed Men's 100% Cotton Short Sleeve Crew Neck and Pocket Suit,نامشخص,نامشخص,ست پیژامه و لباس خواب,100% کتان,,نامشخص,آستین کوتاه,,,,یقه گرد,,,,,,,,,,,,,,ﻪﻧﺍﺩﺮﻣ,ﺺﺨﺸﻣﺎﻧ,129,21,,5.863636363636363,,18.79470198675497,0.2739421312811556,0.3637839145943092
ست لباس راحتی مردانه سه دو Sedo کد 5SM37NT1991,مردانه,ست لباس راحتی,a5470dd8-c64a-4ec1-8a60-5913ac37b216,https://image.torob.com/base/images/W2/u-/W2u-GJQaqwYV179m.jpg,سه دو Sedo,ست لباس راحتی مردانه سه دو Sedo کد 5SM37NT1991,نامشخص,نامشخص,ست لباس راحتی,,,نامشخص,,,,,,,,,,,,,,,,,,,ﻪﻧﺍﺩﺮﻣ,ﺺﺨﺸﻣﺎﻧ,46,9,Medium,4.6,مردانه_Medium,8.214285714285715,-0.2529554403473118,-0.22645306262888049
ست تیشرت و شلوار مدل CR7 (مشکی) S,مردانه,ست تیشرت و شلوار مدل CR7,7ff2bc3f-7302-4a3e-9881-4ecd9fa6edbd,https://image.torob.com/base/images/Zx/iU/ZxiUg-tsikpGS1-e.jpg,نامشخص,ست تیشرت و شلوار مدل CR7 (مشکی) S,مشکی,نامشخص,ست تیشرت و شلوار,,,S,,,,,,,,,,,,,,,,,,,ﻪﻧﺍﺩﺮﻣ,ﯽﮑﺸﻣ,33,8,Medium,3.6666666666666665,مردانه_Medium,7.071428571428572,-1.3725960939633033,-0.605604558650061
ست تیشرت و شلوارک مردانه نخی,مردانه,ست تیشرت و شلوارک مردانه,1b8fc4eb-f90e-4d88-98b5-f3522c253661,https://image.torob.com/base/images/cA/Tk/cATkx_ByWcBMurMR.jpg,نامشخص,ست تیشرت و شلوارک مردانه نخی,نامشخص,نامشخص,ست تیشرت و شلوارک,نخی,,نامشخص,,,,,,,,,,,,,,,,,,,ﻪﻧﺍﺩﺮﻣ,ﺺﺨﺸﻣﺎﻧ,28,6,Short,4.0,مردانه_Short,5.6,-1.196181537545217,-0.5064505388543067
